Customer_Purchase_History,Sales_Level,Purchase_Number,Salary,Marketing_Time,Alternative,Discount,Marketing_Channel,Brand_Review,Awareness
0.91,1,5,2510,3.5,0,0,Referral,low,1
0.76,0.92,4,2460,3,0,0,Referral,low,1
0.74,1,5,2750,3,0,0,Referral,low,1
0.92,0.93,5,2400,3,0,0,Referral,low,1
0.76,0.87,5,2450,3,0,0,Referral,low,1
0.47,0.5,4,2540,2.5,0,0,Referral,low,1
0.73,0.99,5,2410,3,0,0,Referral,low,1
0.09,0.94,6,2570,2.5,0,0,Referral,low,1
0.91,0.92,4,2460,3,0,0,Referral,low,1
0.82,0.98,4,2330,3,0,0,Referral,low,1
0.4,0.48,2,1370,2,0,0,Referral,medium,1
0.09,0.95,6,2920,2.5,0,0,Referral,medium,1
0.9,0.92,5,2450,3,0,0,Referral,low,1
0.41,0.52,2,1590,2,0,0,Referral,low,1
0.1,0.85,6,2600,2.5,0,0,Referral,low,1
0.44,0.53,2,1490,2,0,0,Referral,low,1
0.89,0.85,5,2660,3,0,0,Referral,low,1
0.42,0.56,2,1490,2,0,0,Referral,low,1
0.87,1,5,2420,3,0,0,Referral,low,1
0.45,0.57,2,1340,2,0,0,Referral,low,1
0.11,0.87,5,2710,2.5,0,0,Referral,low,1
0.09,0.79,6,2750,2.5,0,0,Referral,low,1
0.76,0.83,5,2270,3,0,0,Referral,low,1
0.11,0.96,7,2770,3,0,0,Referral,low,1
0.37,0.49,2,1510,2,0,0,Referral,low,1
0.1,0.79,6,2740,2.5,0,0,Referral,low,1
0.77,0.87,4,2420,3.5,0,0,Referral,low,1
0.42,0.54,2,1430,2,1,0,Referral,low,1
0.38,0.52,2,1450,2,0,0,Referral,low,1
0.32,0.95,5,1720,1.5,0,0,Referral,low,1
0.37,0.56,2,1560,2,0,0,Referral,medium,1
0.89,0.92,5,2370,3,0,0,Referral,medium,1
0.43,0.49,2,1350,2,0,0,Referral,medium,1
0.78,1,5,2360,3,0,0,Referral,medium,1
0.37,0.47,2,1490,2,0,0,Referral,low,1
0.37,0.5,2,1410,2,0,0,Referral,low,1
0.85,0.82,4,2700,3,0,0,Referral,low,1
0.41,0.47,2,1380,2,0,0,Referral,low,1
0.11,0.96,6,2980,2.5,0,0,Referral,low,1
0.75,0.99,5,2540,3,0,0,Referral,low,1
0.82,0.85,5,2480,3,0,0,Referral,low,1
0.79,1,5,2570,3.5,0,0,Referral,low,1
0.43,0.53,2,1500,2,0,0,Referral,low,1
0.1,0.9,7,2810,2.5,0,0,Referral,low,1
0.46,0.48,2,1410,2,1,0,Referral,low,1
0.43,0.57,2,1570,2,0,0,Referral,low,1
0.43,0.55,2,1360,2,0,0,Referral,low,1
0.11,0.8,7,2960,2.5,0,0,Referral,low,1
0.09,0.86,6,2790,2.5,0,0,Referral,low,1
0.37,0.53,2,1310,2,0,0,Referral,low,1
0.39,0.53,2,1270,2,0,0,Referral,medium,1
0.43,0.51,2,1410,2,0,0,Referral,low,1
0.8,0.75,3,2680,1.5,0,0,Referral,medium,1
0.1,0.86,6,2470,2.5,0,0,Referral,medium,1
0.1,0.55,2,2470,2.5,0,0,Referral,medium,1
0.36,0.52,2,1460,2,0,0,Referral,medium,1
0.38,0.5,2,1400,2,0,0,Referral,low,1
0.78,0.98,5,2630,3.5,0,0,Referral,low,1
0.44,0.49,2,1450,2,0,0,Referral,low,1
0.41,0.46,2,1560,2,1,0,Referral,low,1
0.72,0.85,5,2440,3.5,0,0,Referral,low,1
0.46,0.54,2,1440,2,0,0,Referral,low,1
0.1,0.9,7,2860,2.5,0,0,Referral,low,1
0.34,0.67,4,1410,1.5,0,0,Referral,low,1
0.11,0.89,6,2600,3,0,0,Referral,low,1
0.38,0.56,2,1540,2,0,0,Referral,low,1
0.82,0.92,5,2250,3,0,0,Referral,low,1
0.39,0.57,2,1270,2,0,0,Referral,low,1
0.44,0.53,2,1400,2,0,0,Referral,low,1
0.43,0.52,2,1470,2,0,0,Referral,low,1
0.4,0.49,2,1280,2,0,0,Referral,low,1
0.11,0.87,7,2780,2.5,0,0,Referral,low,1
0.86,0.98,3,1580,3,0,0,Referral,low,1
0.42,1,3,2020,2,0,0,Referral,medium,1
0.79,0.84,4,2400,3,0,0,Referral,medium,1
0.09,0.92,7,2540,2.5,0,0,Referral,medium,1
0.35,0.99,3,2360,2.5,0,0,Referral,medium,1
0.1,0.81,7,2910,2.5,0,0,Referral,high,1
0.11,0.8,6,3060,2.5,0,0,Referral,low,1
0.43,0.48,2,1350,2,0,0,Referral,medium,1
0.38,0.45,2,1560,2,0,0,Referral,medium,1
0.46,0.54,2,1430,2,0,0,Referral,medium,1
0.89,0.82,4,2430,3,0,0,Referral,medium,1
0.45,0.5,2,1470,2,0,0,Referral,low,1
0.44,0.53,2,1590,2,0,0,Referral,low,1
0.74,0.54,5,2160,2,0,0,Referral,low,1
0.45,0.54,2,1520,2,0,0,Referral,low,1
0.79,0.93,4,2260,3,0,0,Referral,low,1
0.79,0.91,5,2710,3,0,0,Referral,low,1
0.11,0.87,6,2550,2.5,0,0,Referral,low,1
0.42,0.48,2,1400,2,0,0,Referral,low,1
0.64,0.9,6,2520,1.5,0,0,Referral,low,1
0.4,0.55,2,1590,2,0,0,Referral,low,1
0.84,0.98,5,2700,3,0,0,Referral,low,1
0.73,0.92,5,2320,3,0,0,Referral,low,1
0.38,0.55,2,1510,2,0,0,Referral,low,1
0.39,0.54,2,1270,2,0,0,Referral,low,1
0.41,0.55,2,1510,2,0,0,Referral,low,1
0.1,0.9,7,2900,2.5,0,0,Referral,low,1
0.09,0.93,6,2490,2.5,0,0,Referral,low,1
0.39,0.46,2,1590,2,0,0,Referral,medium,1
0.1,0.86,6,3090,2.5,0,0,Referral,medium,1
0.31,0.77,4,1490,2,0,0,Referral,medium,1
0.42,0.54,2,1590,2,0,0,Referral,medium,1
0.38,0.5,2,1520,2,0,0,Referral,high,1
0.39,0.57,2,1580,2,0,0,Referral,low,1
0.1,0.97,6,2540,3,0,0,Referral,medium,1
0.11,0.93,6,2940,2.5,0,0,Referral,medium,1
0.1,0.92,7,2690,2.5,0,0,Referral,medium,1
0.11,0.9,7,2470,2.5,0,0,Referral,medium,1
0.44,0.65,3,2710,2.5,0,0,Referral,low,1
0.91,0.96,4,2320,3,0,0,Referral,low,1
0.72,1,4,2450,3,0,0,Referral,low,1
0.38,0.53,2,1570,2,0,0,Referral,low,1
0.8,0.86,5,2620,3.5,0,0,Referral,medium,1
0.11,0.88,7,2720,2.5,0,0,Referral,medium,1
0.72,0.87,5,2230,3,0,0,Referral,low,1
0.37,0.52,2,1590,2,0,0,Referral,low,1
0.41,0.5,2,1530,2,0,0,Referral,low,1
0.1,0.77,6,2470,2.5,0,0,Referral,low,1
0.92,0.85,5,2590,3,0,0,Referral,low,1
0.89,1,5,2240,3,0,0,Referral,low,1
0.42,0.53,2,1420,2,0,0,Referral,low,1
0.45,0.54,2,1350,2,0,0,Referral,low,1
0.11,0.81,6,3050,2.5,0,0,Referral,low,1
0.84,0.92,4,2340,3,0,0,Referral,low,1
0.41,0.55,2,1480,2,0,0,Referral,low,1
0.36,0.56,2,1370,2,0,0,Referral,low,1
0.38,0.54,2,1430,2,0,0,Referral,low,1
0.45,0.47,2,1600,2,0,0,Referral,low,1
0.78,0.99,4,2550,3.5,0,0,Referral,low,1
0.45,0.51,2,1600,2,1,1,Referral,low,1
0.76,0.89,5,2620,3,0,0,Referral,low,1
0.11,0.83,6,2820,2.5,0,0,Referral,low,1
0.38,0.55,2,1470,2,0,0,Referral,low,1
0.09,0.95,6,3040,2.5,0,0,Referral,low,1
0.46,0.57,2,1390,2,0,0,Referral,low,1
0.4,0.53,2,1580,2,0,0,Referral,low,1
0.89,0.92,5,2420,3,0,0,Referral,low,1
0.82,0.87,4,2390,3,0,0,Referral,low,1
0.4,0.49,2,1350,2,0,0,Referral,low,1
0.43,0.56,2,1570,2,0,0,Referral,low,1
0.17,0.84,5,2320,2,0,0,Referral,low,1
0.44,0.45,2,1320,2,0,0,Referral,low,1
0.37,0.57,2,1300,2,0,0,Referral,low,1
0.1,0.79,6,2910,2.5,0,0,Referral,low,1
0.4,0.5,2,1300,2,0,0,Referral,low,1
0.89,1,5,2460,3,0,0,Referral,low,1
0.42,0.48,2,1430,2,0,0,Referral,low,1
0.46,0.55,2,1290,2,0,0,Referral,low,1
0.09,0.83,6,2550,2.5,0,0,Referral,low,1
0.37,0.51,2,1550,2,0,0,Referral,low,1
0.1,0.77,6,2650,2.5,0,0,Referral,low,1
0.1,0.84,6,2790,2.5,0,0,Referral,low,1
0.11,0.97,6,2840,2.5,0,0,Referral,low,1
0.9,1,5,2210,3.5,0,0,Referral,medium,1
0.38,0.52,2,1540,2,0,0,Referral,medium,1
0.36,0.52,2,1470,2,0,0,Referral,medium,1
0.42,0.46,2,1500,2,0,0,Referral,medium,1
0.09,0.94,7,2670,2.5,0,0,Referral,medium,1
0.43,0.52,2,1580,2,0,0,Referral,medium,1
0.39,0.48,2,1600,2,0,0,Referral,low,1
0.45,0.51,2,1470,2,0,0,Referral,low,1
0.79,0.89,5,2390,3,0,0,Referral,low,1
0.9,0.99,5,2600,3,0,0,Referral,low,1
0.11,0.84,7,2960,2.5,0,0,Referral,low,1
0.43,0.55,2,1290,2,0,0,Referral,low,1
0.31,0.54,5,1320,3,0,0,Referral,low,1
0.32,0.5,2,1350,3,0,0,Referral,low,1
0.45,0.57,2,1580,2,0,0,Referral,low,1
0.81,0.99,4,2590,3,0,0,Referral,low,1
0.41,0.46,2,1600,2,0,1,Referral,low,1
0.11,0.78,7,2780,2.5,0,0,Referral,low,1
0.1,0.88,6,2840,2.5,0,0,Referral,low,1
0.7,0.53,2,2740,2.5,0,0,Referral,low,1
0.54,0.74,4,1640,1.5,0,0,Referral,low,1
0.41,0.48,2,1480,2,0,0,Referral,low,1
0.38,0.5,2,1400,2,0,0,Referral,medium,1
0.37,0.51,2,1270,2,0,0,Referral,medium,1
0.11,0.85,6,3080,3,0,0,Referral,medium,1
0.4,0.47,2,1460,2,0,0,Referral,medium,1
0.92,0.99,5,2550,3.5,0,0,Referral,low,1
0.1,0.97,7,2540,2.5,0,0,Referral,low,1
0.1,0.87,7,2890,2.5,0,0,Referral,low,1
0.37,0.46,2,1560,2,0,0,Referral,low,1
0.38,0.53,2,1560,2,0,0,Referral,low,1
0.4,0.5,2,1280,2,0,0,Referral,low,1
0.89,0.86,5,2750,3,0,0,Referral,low,1
0.45,0.46,2,1550,2,0,0,Referral,low,1
0.37,0.48,2,1590,2,0,0,Referral,low,1
0.46,0.49,2,1480,2,0,0,Referral,low,1
0.87,0.91,4,2280,3,0,0,Referral,low,1
0.11,0.84,6,2980,2.5,0,0,Referral,low,1
0.79,0.87,5,2610,3,0,0,Referral,low,1
0.79,0.92,5,2540,3.5,0,0,Referral,low,1
0.19,0.59,7,1920,2,0,0,Referral,low,1
0.87,0.98,4,2480,3,0,0,Referral,low,1
0.6,0.92,2,2580,3,0,0,Referral,low,1
0.44,0.45,2,1560,2,0,0,Referral,medium,1
0.11,0.81,6,2660,2.5,1,0,Referral,medium,1
0.42,0.54,2,1560,2,0,0,Referral,medium,1
0.11,0.81,5,2870,2.5,0,0,Referral,low,1
0.73,0.86,4,2450,3.5,0,0,Referral,low,1
0.43,0.47,2,1350,2,0,0,Referral,low,1
0.37,0.46,2,1530,2,0,0,Referral,low,1
0.11,0.94,6,2760,2.5,0,0,Referral,low,1
0.4,0.46,2,1300,2,0,0,Referral,low,1
0.41,0.54,2,1530,2,1,0,Referral,low,1
0.82,0.84,5,2440,3,0,0,Referral,low,1
0.61,0.47,2,2530,2,0,0,Referral,low,1
0.11,0.91,7,2870,2.5,0,0,Referral,low,1
0.37,0.45,2,1310,2,0,0,Referral,low,1
0.41,0.52,2,1350,2,0,0,Referral,low,1
0.37,0.52,2,1570,2,0,0,Referral,low,1
0.88,0.99,5,2620,3.5,0,0,Referral,low,1
0.1,0.85,6,2660,2.5,0,0,Referral,low,1
0.44,0.48,2,1480,2,0,0,Referral,low,1
0.38,0.57,2,1400,2,0,0,Referral,low,1
0.11,0.85,7,3020,2.5,0,0,Referral,low,1
0.09,0.98,6,2710,2.5,0,0,Referral,low,1
0.45,0.52,2,1450,2,0,0,Referral,medium,1
0.38,0.51,2,1590,2,0,0,Referral,medium,1
0.45,0.55,2,1480,2,0,0,Referral,low,1
0.84,1,4,2610,3,0,0,Referral,low,1
0.11,0.93,6,2820,2.5,0,0,Referral,low,1
0.42,0.56,2,1330,2,0,0,Referral,low,1
0.45,0.46,2,1280,2,0,0,Referral,low,1
0.46,0.57,2,1390,2,0,0,Referral,low,1
0.09,0.79,6,2930,3,0,0,Referral,low,1
0.87,0.83,4,2650,3.5,0,0,Referral,low,1
0.1,0.87,6,2500,2.5,0,0,Referral,low,1
0.91,1,5,2510,3.5,0,0,Referral,low,1
0.76,0.92,4,2460,3,0,0,Referral,low,1
0.74,1,5,2750,3,0,0,Referral,low,1
0.92,0.93,5,2400,3,0,0,Referral,low,1
0.76,0.87,5,2450,3,0,0,Referral,low,1
0.47,0.5,4,2540,2.5,0,0,Referral,low,1
0.73,0.99,5,2410,3,0,0,Referral,low,1
0.09,0.94,6,2570,2.5,0,0,Referral,low,1
0.91,0.92,4,2460,3,0,0,Referral,low,1
0.82,0.98,4,2330,3,0,0,Referral,low,1
0.4,0.48,2,1370,2,0,0,Referral,medium,1
0.09,0.95,6,2920,2.5,0,0,Referral,medium,1
0.9,0.92,5,2450,3,0,0,Referral,low,1
0.41,0.52,2,1590,2,0,0,Referral,low,1
0.1,0.85,6,2600,2.5,0,0,Referral,low,1
0.44,0.53,2,1490,2,0,0,Referral,low,1
0.89,0.85,5,2660,3,0,0,Referral,low,1
0.42,0.56,2,1490,2,0,0,Referral,low,1
0.87,1,5,2420,3,0,0,Referral,low,1
0.45,0.57,2,1340,2,0,0,Referral,low,1
0.11,0.87,5,2710,2.5,0,0,Referral,low,1
0.09,0.79,6,2750,2.5,0,0,Referral,low,1
0.76,0.83,5,2270,3,0,0,Referral,low,1
0.11,0.96,7,2770,3,0,0,Referral,low,1
0.37,0.49,2,1510,2,0,0,Referral,low,1
0.1,0.79,6,2740,2.5,0,0,Referral,low,1
0.77,0.87,4,2420,3.5,0,0,Referral,low,1
0.42,0.54,2,1430,2,1,0,Referral,low,1
0.38,0.52,2,1450,2,0,0,Referral,low,1
0.32,0.95,5,1720,1.5,0,0,Referral,low,1
0.37,0.56,2,1560,2,0,0,Referral,medium,1
0.89,0.92,5,2370,3,0,0,Referral,medium,1
0.43,0.49,2,1350,2,0,0,Referral,medium,1
0.78,1,5,2360,3,0,0,Referral,medium,1
0.37,0.47,2,1490,2,0,0,Referral,low,1
0.37,0.5,2,1410,2,0,0,Referral,low,1
0.85,0.82,4,2700,3,0,0,Referral,low,1
0.41,0.47,2,1380,2,0,0,Referral,low,1
0.11,0.96,6,2980,2.5,0,0,Referral,low,1
0.75,0.99,5,2540,3,0,0,Referral,low,1
0.82,0.85,5,2480,3,0,0,Referral,low,1
0.79,1,5,2570,3.5,0,0,Referral,low,1
0.43,0.53,2,1500,2,0,0,Referral,low,1
0.1,0.9,7,2810,2.5,0,0,Referral,low,1
0.46,0.48,2,1410,2,1,0,Referral,low,1
0.43,0.57,2,1570,2,0,0,Referral,low,1
0.43,0.55,2,1360,2,0,0,Referral,low,1
0.11,0.8,7,2960,2.5,0,0,Referral,low,1
0.09,0.86,6,2790,2.5,0,0,Referral,low,1
0.37,0.53,2,1310,2,0,0,Referral,low,1
0.39,0.53,2,1270,2,0,0,Referral,medium,1
0.43,0.51,2,1410,2,0,0,Referral,low,1
0.8,0.75,3,2680,1.5,0,0,Referral,medium,1
0.1,0.86,6,2470,2.5,0,0,Referral,medium,1
0.1,0.55,2,2470,2.5,0,0,Referral,medium,1
0.36,0.52,2,1460,2,0,0,Referral,medium,1
0.38,0.5,2,1400,2,0,0,Referral,low,1
0.78,0.98,5,2630,3.5,0,0,Referral,low,1
0.44,0.49,2,1450,2,0,0,Referral,low,1
0.41,0.46,2,1560,2,1,0,Referral,low,1
0.72,0.85,5,2440,3.5,0,0,Referral,low,1
0.46,0.54,2,1440,2,0,0,Referral,low,1
0.1,0.9,7,2860,2.5,0,0,Referral,low,1
0.34,0.67,4,1410,1.5,0,0,Referral,low,1
0.11,0.89,6,2600,3,0,0,Referral,low,1
0.38,0.56,2,1540,2,0,0,Referral,low,1
0.82,0.92,5,2250,3,0,0,Referral,low,1
0.39,0.57,2,1270,2,0,0,Referral,low,1
0.44,0.53,2,1400,2,0,0,Referral,low,1
0.43,0.52,2,1470,2,0,0,Referral,low,1
0.84,1,5,2420,3,0,0,Referral,low,1
0.38,0.51,2,1590,2,0,0,Referral,low,1
0.41,0.49,2,1470,2,0,0,Referral,low,1
0.37,0.51,2,1540,2,1,0,Referral,low,1
0.43,0.56,2,1290,2,0,0,Referral,low,1
0.46,0.53,2,1610,2,0,0,Referral,low,1
0.09,0.84,6,2690,2.5,0,0,Referral,low,1
0.78,0.86,5,2740,3,0,0,Referral,low,1
0.45,0.53,2,1590,2,0,0,Referral,low,1
0.42,0.47,2,1350,2,0,0,Referral,low,1
0.46,0.53,2,1470,2,0,0,Referral,low,1
0.39,0.49,2,1420,2,0,0,Referral,low,1
0.36,0.51,2,1300,2,0,0,Referral,low,1
0.43,0.53,2,1470,2,0,0,Referral,medium,1
0.85,0.87,5,2460,3,1,0,Referral,medium,1
0.11,0.92,6,2810,2.5,0,0,Referral,medium,1
0.11,0.9,6,2530,2.5,0,0,Referral,medium,1
0.38,0.47,2,1280,2,0,0,Referral,medium,1
0.43,0.57,2,1290,2,0,0,Referral,medium,1
0.14,0.75,4,2770,3,1,0,Referral,medium,1
0.37,0.45,2,1490,2,0,0,Referral,low,1
0.39,0.53,2,1460,2,0,0,Referral,low,1
0.72,0.94,4,2580,3,0,0,Referral,low,1
0.37,0.49,2,1480,2,0,0,Referral,low,1
0.82,0.94,5,2360,3,0,0,Referral,low,1
0.42,0.52,2,1340,2,0,0,Referral,low,1
0.59,1,2,1550,3,0,0,Referral,low,1
0.82,0.86,5,2570,3,0,0,Referral,low,1
0.73,0.97,6,1890,1.5,0,0,Referral,low,1
0.78,0.66,3,1640,2,0,0,Referral,low,1
0.09,0.95,6,2710,2.5,0,0,Referral,low,1
0.1,0.97,6,2800,2.5,0,0,Referral,low,1
0.45,0.46,2,1490,2,0,0,Referral,low,1
0.83,0.81,5,2190,3,0,0,Referral,low,1
0.43,0.51,2,1280,2,0,0,Referral,low,1
0.4,0.47,2,1280,2,0,0,Referral,medium,1
0.43,0.46,2,1570,2,0,0,Referral,medium,1
0.78,0.93,4,2250,3,0,0,Referral,medium,1
0.39,0.45,2,1400,2,0,0,Referral,medium,1
0.38,0.53,2,1570,2,0,0,Referral,low,1
0.8,0.86,5,2620,4,0,0,Referral,medium,1
0.11,0.88,7,2720,2.5,0,0,Referral,medium,1
0.72,0.87,5,2230,3,0,0,Referral,low,1
0.37,0.52,2,1590,2,0,0,Referral,low,1
0.41,0.5,2,1530,2,0,0,Referral,low,1
0.1,0.77,6,2470,2.5,0,0,Referral,low,1
0.92,0.85,5,2590,3,0,0,Referral,low,1
0.89,1,5,2240,3,0,0,Referral,low,1
0.42,0.53,2,1420,2,0,0,Referral,low,1
0.45,0.54,2,1350,2,0,0,Referral,low,1
0.11,0.81,6,3050,2.5,0,0,Referral,low,1
0.84,0.92,4,2340,3,0,0,Referral,low,1
0.41,0.55,2,1480,2,0,0,Referral,low,1
0.36,0.56,2,1370,2,0,0,Referral,low,1
0.38,0.54,2,1430,2,0,0,Referral,low,1
0.45,0.47,2,1600,2,0,0,Referral,low,1
0.78,0.99,4,2550,3.5,0,0,Referral,low,1
0.45,0.51,2,1600,2,1,1,Referral,low,1
0.76,0.89,5,2620,3,0,0,Referral,low,1
0.11,0.83,6,2820,2.5,0,0,Referral,low,1
0.38,0.55,2,1470,2,0,0,Referral,low,1
0.09,0.95,6,3040,2.5,0,0,Referral,low,1
0.46,0.57,2,1390,2,0,0,Referral,low,1
0.4,0.53,2,1580,2,0,0,Referral,low,1
0.89,0.92,5,2420,3,0,0,Referral,low,1
0.82,0.87,4,2390,3,0,0,Referral,low,1
0.4,0.49,2,1350,2,0,0,Referral,low,1
0.43,0.56,2,1570,2,0,0,Referral,low,1
0.17,0.84,5,2320,2,0,0,Referral,low,1
0.44,0.45,2,1320,2,0,0,Referral,low,1
0.37,0.57,2,1300,2,0,0,Referral,low,1
0.1,0.79,6,2910,2.5,0,0,Referral,low,1
0.4,0.5,2,1300,2,0,0,Referral,low,1
0.89,1,5,2460,3,0,0,Referral,low,1
0.42,0.48,2,1430,2,0,0,Referral,low,1
0.46,0.55,2,1290,2,0,0,Referral,low,1
0.09,0.83,6,2550,2.5,0,0,Referral,low,1
0.37,0.51,2,1550,2,0,0,Referral,low,1
0.1,0.77,6,2650,2.5,0,0,Referral,low,1
0.1,0.84,6,2790,2.5,0,0,Referral,low,1
0.11,0.97,6,2840,2.5,0,0,Referral,low,1
0.9,1,5,2210,3.5,0,0,Referral,medium,1
0.38,0.52,2,1540,2,0,0,Referral,medium,1
0.36,0.52,2,1470,2,0,0,Referral,medium,1
0.42,0.46,2,1500,2,0,0,Referral,medium,1
0.09,0.94,7,2670,2.5,0,0,Referral,medium,1
0.43,0.52,2,1580,2,0,0,Referral,medium,1
0.39,0.48,2,1600,2,0,0,Referral,low,1
0.45,0.51,2,1470,2,0,0,Referral,low,1
0.79,0.89,5,2390,3,0,0,Referral,low,1
0.9,0.99,5,2600,3,0,0,Referral,low,1
0.11,0.84,7,2960,2.5,0,0,Referral,low,1
0.43,0.55,2,1290,2,0,0,Referral,low,1
0.31,0.54,5,1320,3,0,0,Referral,low,1
0.32,0.5,2,1350,3,0,0,Referral,low,1
0.45,0.57,2,1580,2,0,0,Referral,low,1
0.81,0.99,4,2590,3,0,0,Referral,low,1
0.41,0.46,2,1600,2,0,1,Referral,low,1
0.11,0.78,7,2780,2.5,0,0,Referral,low,1
0.1,0.88,6,2840,2.5,0,0,Referral,low,1
0.7,0.53,2,2740,2.5,0,0,Referral,low,1
0.54,0.74,4,1640,1.5,0,0,Referral,low,1
0.41,0.48,2,1480,2,0,0,Referral,low,1
0.38,0.5,2,1400,2,0,0,Referral,medium,1
0.37,0.51,2,1270,2,0,0,Referral,medium,1
0.11,0.85,6,3080,3,0,0,Referral,medium,1
0.4,0.47,2,1460,2,0,0,Referral,medium,1
0.92,0.99,5,2550,3.5,0,0,Referral,low,1
0.1,0.97,7,2540,2.5,0,0,Referral,low,1
0.1,0.87,7,2890,2.5,0,0,Referral,low,1
0.37,0.46,2,1560,2,0,0,Referral,low,1
0.38,0.53,2,1560,2,0,0,Referral,low,1
0.4,0.5,2,1280,2,0,0,Referral,low,1
0.89,0.86,5,2750,3,0,0,Referral,low,1
0.45,0.46,2,1550,2,0,0,Referral,low,1
0.37,0.48,2,1590,2,0,0,Referral,low,1
0.46,0.49,2,1480,2,0,0,Referral,low,1
0.87,0.91,4,2280,3,0,0,Referral,low,1
0.11,0.84,6,2980,2.5,0,0,Referral,low,1
0.79,0.87,5,2610,3,0,0,Referral,low,1
0.79,0.92,5,2540,3.5,0,0,Referral,low,1
0.19,0.59,7,1920,2,0,0,Referral,low,1
0.87,0.98,4,2480,3,0,0,Referral,low,1
0.6,0.92,2,2580,3,0,0,Referral,low,1
0.44,0.45,2,1560,2,0,0,Referral,medium,1
0.11,0.81,6,2660,2.5,1,0,Referral,medium,1
0.42,0.54,2,1560,2,0,0,Referral,medium,1
0.11,0.81,5,2870,2.5,0,0,Referral,low,1
0.73,0.86,4,2450,3.5,0,0,Referral,low,1
0.43,0.47,2,1350,2,0,0,Referral,low,1
0.37,0.46,2,1530,2,0,0,Referral,low,1
0.11,0.94,6,2760,2.5,0,0,Referral,low,1
0.4,0.46,2,1300,2,0,0,Referral,low,1
0.41,0.54,2,1530,2,1,0,Referral,low,1
0.82,0.84,5,2440,3,0,0,Referral,low,1
0.61,0.47,2,2530,2,0,0,Referral,low,1
0.11,0.91,7,2870,2.5,0,0,Referral,low,1
0.37,0.45,2,1310,2,0,0,Referral,low,1
0.41,0.52,2,1350,2,0,0,Referral,low,1
0.37,0.52,2,1570,2,0,0,Referral,low,1
0.88,0.99,5,2620,3.5,0,0,Referral,low,1
0.1,0.85,6,2660,2.5,0,0,Referral,low,1
0.44,0.48,2,1480,2,0,0,Referral,low,1
0.38,0.57,2,1400,2,0,0,Referral,low,1
0.11,0.85,7,3020,2.5,0,0,Referral,low,1
0.09,0.98,6,2710,2.5,0,0,Referral,low,1
0.45,0.52,2,1450,2,0,0,Referral,medium,1
0.38,0.51,2,1590,2,0,0,Referral,medium,1
0.45,0.55,2,1480,2,0,0,Referral,low,1
0.84,1,4,2610,3,0,0,Referral,low,1
0.11,0.93,6,2820,2.5,0,0,Referral,low,1
0.42,0.56,2,1330,2,0,0,Referral,low,1
0.45,0.46,2,1280,2,0,0,Referral,low,1
0.46,0.57,2,1390,2,0,0,Referral,low,1
0.09,0.79,6,2930,3,0,0,Referral,low,1
0.87,0.83,4,2650,3.5,0,0,Referral,low,1
0.1,0.87,6,2500,2.5,0,0,Referral,low,1
0.91,1,5,2510,3.5,0,0,Referral,low,1
0.76,0.92,4,2460,3,0,0,Referral,low,1
0.74,1,5,2750,3,0,0,Referral,low,1
0.92,0.93,5,2400,3,0,0,Referral,low,1
0.76,0.87,5,2450,3,0,0,Referral,low,1
0.47,0.5,4,2540,2.5,0,0,Referral,low,1
0.73,0.99,5,2410,3,0,0,Referral,low,1
0.09,0.94,6,2570,2.5,0,0,Referral,low,1
0.91,0.92,4,2460,3,0,0,Referral,low,1
0.82,0.98,4,2330,3,0,0,Referral,low,1
0.4,0.48,2,1370,2,0,0,Referral,medium,1
0.09,0.95,6,2920,2.5,0,0,Referral,medium,1
0.9,0.92,5,2450,3,0,0,Referral,low,1
0.41,0.52,2,1590,2,0,0,Referral,low,1
0.1,0.85,6,2600,2.5,0,0,Referral,low,1
0.44,0.53,2,1490,2,0,0,Referral,low,1
0.89,0.85,5,2660,3,0,0,Referral,low,1
0.42,0.56,2,1490,2,0,0,Referral,low,1
0.87,1,5,2420,3,0,0,Referral,low,1
0.45,0.57,2,1340,2,0,0,Referral,low,1
0.11,0.87,5,2710,2.5,0,0,Referral,low,1
0.09,0.79,6,2750,2.5,0,0,Referral,low,1
0.76,0.83,5,2270,3,0,0,Referral,low,1
0.11,0.96,7,2770,3,0,0,Referral,low,1
0.37,0.49,2,1510,2,0,0,Referral,low,1
0.1,0.79,6,2740,2.5,0,0,Referral,low,1
0.77,0.87,4,2420,3.5,0,0,Referral,low,1
0.42,0.54,2,1430,2,1,0,Referral,low,1
0.38,0.52,2,1450,2,0,0,Referral,low,1
0.32,0.95,5,1720,1.5,0,0,Referral,low,1
0.37,0.56,2,1560,2,0,0,Referral,medium,1
0.89,0.92,5,2370,3,0,0,Referral,medium,1
0.43,0.49,2,1350,2,0,0,Referral,medium,1
0.78,1,5,2360,3,0,0,Referral,medium,1
0.37,0.47,2,1490,2,0,0,Referral,low,1
0.37,0.5,2,1410,2,0,0,Referral,low,1
0.85,0.82,4,2700,3,0,0,Referral,low,1
0.41,0.47,2,1380,2,0,0,Referral,low,1
0.11,0.96,6,2980,2.5,0,0,Referral,low,1
0.75,0.99,5,2540,3,0,0,Referral,low,1
0.82,0.85,5,2480,3,0,0,Referral,low,1
0.79,1,5,2570,3.5,0,0,Referral,low,1
0.43,0.53,2,1500,2,0,0,Referral,low,1
0.1,0.9,7,2810,2.5,0,0,Referral,low,1
0.46,0.48,2,1410,2,1,0,Referral,low,1
